#  试验概况 
台网,蒙特卡洛次数,成功,失败,3D误差>1km比例(%),严阈值成功(strict),补全兜底(completed)
原7台,300,300,0,10.416666666666668,298,2
20台加密,300,300,0,0.0,-,-

#  误差统计_原7台 
指标,均值,中位,95%分位,最大
水平误差(m),134.79352615675208,107.52559523089252,331.2581545020976,635.3971694484678
高程误差(m),454.529713357363,354.25778004913354,1195.9869002282342,1964.4787065959445
3D误差(m),485.79730984080527,373.91489368439727,1224.348663414286,2018.1502857756727
时刻误差(ms),522.5267874342942,394.48954044186735,1443.423772684013,2688.044913024944

#  误差统计_20台加密 
指标,均值,中位,95%分位,最大
水平误差(m),60.19922986240387,54.75846610490845,129.00245897921695,216.01013039420306
高程误差(m),168.94659947633426,136.82768588949875,449.219340075152,796.8893483787415
3D误差(m),186.61461355593863,148.62920873029697,456.9458670636376,809.8606527460125
时刻误差(ms),208.4688625131278,163.3703105371991,555.7984503704193,867.7159664876743

#  误差明细_原7台 
试验序号,残骸,水平误差(m),高程误差(m),3D误差(m),时刻误差(ms)
256,#4,23.73314638657068,200.66692161778155,202.0655232071104,298.44981514512625
257,#1,49.256012640811036,413.127822651144,416.05378574139525,405.7374506480702
257,#2,127.33876677574372,204.85334468702786,241.20541941140024,293.7447500045227
257,#3,80.09342486512638,107.63762077334104,134.16711263335446,4.814665868643431
257,#4,52.245710024865645,123.60534760420887,134.19350272036144,134.52154132992078
258,#1,158.25136812363442,280.9017874410838,322.4117083801361,371.7923781695482
258,#2,111.1646883970964,552.1547509096254,563.2339273325906,625.0068439456395
258,#3,38.86133684703122,20.024047404849625,43.71688433557556,25.88035633689678
258,#4,58.62681308656881,21.29059146907821,62.37301097262069,11.54445473635235
259,#1,70.86819234601309,181.74227817163228,195.07064454039843,187.4706079683186
259,#2,161.4719383599597,522.6869065052215,547.0601329924534,572.5212066008929
259,#3,22.381678818984884,168.3017568818741,169.78345301083274,72.03996792951983
259,#4,77.18923402947283,67.21611157431471,102.35322909037825,213.4153789820221
260,#1,33.46220358806969,125.85921216331553,130.23156435879858,139.51494646213192
260,#2,34.014150420709704,328.04539004077196,329.80409390400973,274.3994072498719
260,#3,56.237737514442,245.626275480794,251.98204366047628,332.7968988450518
260,#4,77.93803233983138,194.76984063919735,209.78471752637975,238.20052642846434
261,#1,37.99085546994731,231.27267496838795,234.3722579282199,108.47684630454779
261,#2,77.13265018112173,366.2448572602043,374.2789617297648,456.02527949938576
261,#3,30.015674566804883,141.84294794903144,144.98400809252027,169.21847193563622
261,#4,35.464996103449465,135.72326501624775,140.28032868256443,170.3453777800874
262,#1,23.830939439024878,88.54078807117367,91.69179258151168,36.01313655425464
262,#2,152.1516320449068,602.4111335016805,621.3286512794242,794.1474622451476
262,#3,35.88780378578898,0.14577415038183972,35.888099847584705,94.15126053478495
262,#4,60.65221578350037,36.70040286660151,70.89154286668575,121.6484569935865
263,#1,47.30143872031205,55.20898360760293,72.70115525901913,31.390729807148077
263,#2,50.496091152247594,37.197035506886095,62.71741920835584,51.72236038634637
263,#3,27.31134769769746,82.24225796585051,86.65851780630699,61.67646527483761
263,#4,97.66120137036458,164.19966456292423,191.0477429745762,112.98762404079099
264,#1,72.83556479134484,35.39642688768072,80.98102577078855,91.12981129988995
264,#2,56.15192429229773,49.528684384047665,74.87408883280347,80.58651305155706
264,#3,37.62101067253979,68.31148732401925,77.98589452229804,174.16018868774154
264,#4,60.69171697686258,255.24193755728993,262.35840218601555,405.3264290026206
265,#1,21.39371733101362,66.27322709783948,69.64073356306005,5.466561723528329
265,#2,113.23046484310841,355.20107306071804,372.81220536896586,344.78259945456637
265,#3,53.6591481703481,202.7520481886695,209.7324419994864,45.41271786254519
265,#4,52.39731748106708,104.2394004411417,116.66761111611238,81.3469820339936
266,#1,77.67135944340251,163.0659460908755,180.61933133609634,301.71738070301933
266,#2,49.97999020421373,194.11793497326835,200.44892641044336,262.94090581121844
266,#3,77.94808651845644,75.62320520228604,108.60374467280506,24.173846239873953
266,#4,32.076328608816326,76.01494522430585,82.50553165985289,24.221536793923804
267,#1,20.166528006367063,161.830304814006,163.08199289935627,181.04727513279073
267,#2,17.643117571184312,134.1978554929392,135.3526653469906,81.49313454267393
267,#3,39.065678542219715,288.42485727443636,291.0584572448343,312.0234356066245
267,#4,56.33770544857225,25.28690696328522,61.752447068759395,79.92061623605728
268,#1,56.99442020826886,187.01866080571563,195.51046883591692,185.62185505312635
268,#2,101.84436065048631,506.1587213853072,516.3031328887279,555.7754865901678
268,#3,29.87163547519159,87.56763133424283,92.52245491475348,70.27725173553989
268,#4,21.440233697338954,65.7258385700934,69.13443047236656,96.6034667664406
269,#1,77.61090627141371,17.04230384771472,79.4600081343313,121.22938391324922
269,#2,21.460540333765604,72.04722513236266,75.17551091073827,13.758161840453198
269,#3,74.04969395208037,8.8806972834318,74.58031884241795,0.11973487756122836
269,#4,25.713450669582336,132.71046511875466,135.178582243539,233.95154732549983
270,#1,101.57633866471245,166.20204908212872,194.78417208702223,305.0081464254397
270,#2,133.41300243035312,211.28779656810548,249.8830970595781,334.74007718514366
270,#3,25.107726912253185,73.47953657834296,77.65075818347381,144.77485852172833
270,#4,33.56303181348166,191.6882182044901,194.60434245649557,245.40777126741096
271,#1,75.02776394751747,338.2811392890253,346.5015073006831,364.61703156638947
271,#2,96.94817926484902,457.54537313126457,467.7036646602177,453.38852286366915
271,#3,12.912899966809135,18.60853559232055,22.649957669794443,56.348286910095524
271,#4,99.3468674647983,229.5101167255434,250.08937153433922,473.56338001819864
272,#1,128.59199502052866,84.75317575109693,154.0097463904671,266.6589301170479
272,#2,40.31864187013047,29.714875104811654,50.085593584846265,140.89327585707778
272,#3,9.094013432029737,159.52130737473635,159.78031351467254,158.86870067137158
272,#4,53.62317759539744,14.978932095200435,55.675969521330835,8.031598483984936
273,#1,42.33118731189927,204.36720044722279,208.705251581915,261.989163703003
273,#2,144.8313203371539,402.4624539210563,427.72904760696537,599.94773337238
273,#3,53.00995781664393,338.0522862250891,342.1832898458543,291.23757042551546
273,#4,48.738232036957335,87.21432192318389,99.9087243968666,21.67746579881502
274,#1,47.962246967396034,201.66221213776407,207.28730047559125,72.47515590069398
274,#2,30.827348329713356,99.94259024293387,104.5889418127388,162.90583014907867
274,#3,19.099279673603668,144.93760827214646,146.19060426614533,67.54479909876387
274,#4,90.32639101222209,220.16475974873538,237.97348244817363,366.48567457157276
275,#1,43.271780765325886,20.221518867490886,47.76355133269214,107.98923875712951
275,#2,38.1861503336833,108.83528757666318,115.33994060689314,162.06499616132675
275,#3,70.16801210789363,278.98743533124434,287.6761008423862,434.14657071783756
275,#4,161.8574445053637,110.09533964324146,195.75192503004303,297.2802465487998
276,#1,122.09143692035879,406.3680571463392,424.3127582788059,545.3173537853271
276,#2,101.68607239863458,58.394693365335115,117.26038347665364,81.09018009492885
276,#3,43.42301869864782,46.09166168844422,63.32455945448902,81.89824535940637
276,#4,40.77632250706841,32.550719289532935,52.175260454227015,128.6264310827363
277,#1,30.916458190675407,382.48598333768314,383.73344242696675,330.2897857365341
277,#2,58.740059538331664,191.47375363777974,200.2812845143248,172.27271580985004
277,#3,28.34140551534214,79.54586325112541,84.44394369611008,35.003510714057384
277,#4,57.10658650739608,86.50636073166424,103.65574113170739,93.95776542728917
278,#1,67.48824800184843,38.54605159512721,77.72040730678917,87.05274073999547
278,#2,32.36953110705377,5.290564627099229,32.799033799245294,27.983067990254185
278,#3,4.944253321212,8.431051215966363,9.773856225183783,20.04071193735335
278,#4,74.47156389561984,164.37909473421132,180.46190904093365,286.7255248416978
279,#1,33.57729749127148,186.91006172347443,189.9020960397498,12.424746764349237
279,#2,91.99554356131075,114.47557057732774,146.85992065279677,333.4468637932524
279,#3,59.96750360335732,39.1978497568216,71.6419773176106,32.39134376397779
279,#4,83.75548947888268,116.2025633211233,143.24111749161585,25.545863757741927
280,#1,110.77504968300353,196.57141801513353,225.63562221589095,439.1055051324901
280,#2,70.4222508070819,301.6557506618519,309.76682410500473,460.00187889009146
280,#3,66.5927531629502,15.547884373589113,68.38370772571571,120.7406538552167
280,#4,21.470877196903892,27.74998528704964,35.08646820408117,1.4209577978281374
281,#1,41.04058394421979,154.9203260119648,160.26427219482204,116.42800468175096
281,#2,69.77303262814297,1.4973823252767033,69.78909826008612,155.0555846628274
281,#3,42.20546861856332,123.22061845497774,130.248310521633,44.664775767831344
281,#4,70.65838642240634,103.35529702503845,125.19954071382217,110.76169502029032
282,#1,32.04177822569087,277.4661936010798,279.31015760859157,139.1699393865178
282,#2,33.1651620155463,155.96841253904495,159.45555393735003,143.72125934935377
282,#3,43.19678333805244,205.69593445061582,210.1827289295357,378.18742420451736
282,#4,58.70773067442362,101.00283534260598,116.82538417735348,99.7258055902357
283,#1,129.17890778039174,391.6613135509524,412.41456660476047,461.98402008456617
283,#2,35.19885674210383,114.6132622387322,119.89645281223105,99.29881124668682
283,#3,33.319698650777035,95.23383613306942,100.89442929517423,5.4686724266233
283,#4,49.328973171702664,28.29368413703378,56.86721512629924,39.425296570113844
284,#1,81.50085458282294,421.8218244525706,429.62313820629555,506.02266116583473
284,#2,63.408427840904025,105.53780964037651,123.12131409688365,158.01463119790782
284,#3,69.76568914417426,368.0807787828271,374.63410294730784,329.67371082505537
284,#4,54.81909590747942,138.07064422827352,148.55516172023073,169.0055371019028
285,#1,40.46263285127052,90.95922441779658,99.55302689493574,53.31457189136657
285,#2,94.16315394022246,390.0089410098735,401.21524600594756,499.71509588792
285,#3,88.75121750483588,41.74086494647963,98.07690051725197,71.06784195461735
285,#4,43.128888711818796,109.76464484069948,117.9337877731456,72.62600927320761
286,#1,73.6336751554934,49.68424322027204,88.82816074464154,33.791583693204785
286,#2,61.89103510384095,281.37795173847553,288.10423799514774,485.7223628550056
286,#3,84.95521585214874,404.38592295597664,413.2134598309235,280.67977255086873
286,#4,90.98881861355804,178.48693099906814,200.34108328088143,380.11921701000693
287,#1,65.60226418272403,287.38814988813283,294.7806061497666,282.13750661799963
287,#2,59.377958194789166,95.87825459343367,112.77580247227422,221.4674251214852
287,#3,22.194358927888523,186.8208571423038,188.1345854211953,183.55454743374543
287,#4,53.8414048090698,191.734758341403,199.15098399970393,167.94415036178023
288,#1,30.20503926629429,84.53524848773304,89.76944153753632,18.478640140704883
288,#2,33.773143871286344,5.181490161550755,34.16830530250006,115.52392382477628
288,#3,2.21386810478088,176.36848372167333,176.38237798109967,126.66041969176156
288,#4,46.45573899049613,140.71286026841517,148.18314590422094,57.54021351261862
289,#1,30.581087592155434,91.51977551604068,96.49389736571719,106.65090395941945
289,#2,35.99835210592939,132.64431384556337,137.44233463493984,109.63598851684608
289,#3,1.7530820104176752,162.7227316511544,162.73217473059486,167.43527355021115
289,#4,14.074557859353561,78.17842385038057,79.43525120918322,204.9247027217138
290,#1,155.19417746306712,201.62766605348952,254.43849637312246,346.36102685922054
290,#2,90.08494119410116,215.86567938081862,233.908717589762,254.95830402726938
290,#3,37.90289587397471,105.29127861302732,111.90568737825397,100.11300165561643
290,#4,44.07461932946889,68.14792575192405,81.15855995104488,53.71305665371118
291,#1,35.52382509573888,349.86653809171,351.6653759267617,314.5799150917021
291,#2,46.647243258331564,57.31071008924664,73.8950796368448,47.23041747513079
291,#3,7.4146037624066,36.66298788857239,37.40522730676957,13.731552670821046
291,#4,124.92489835206622,134.92905696390335,183.88061518670847,36.42935885535081
292,#1,87.08697259969185,63.80458976650516,107.95909629045389,226.16151271687457
292,#2,25.743039468875363,302.70401360767755,303.7966819030338,373.6578347851758
292,#3,47.6386153325081,117.62261105542711,126.90357088078711,79.90605821692753
292,#4,21.663040829900286,2.0803676914656535,21.762703594214138,72.05688345232097
293,#1,34.74133393182892,96.02382374662557,102.11530252751474,74.12797742670385
293,#2,72.83556171311493,330.70643378744717,338.6321963406258,488.59037435671485
293,#3,49.92129321093881,106.66632193095938,117.77028381612907,200.84134611080805
293,#4,103.17107290896855,137.22221906632694,171.680539638815,98.03912637605094
294,#1,55.10241702976839,339.9343333086217,344.37135090552994,297.4974509135784
294,#2,73.93424382001461,152.59514687923547,169.56282393358757,144.07195021405528
294,#3,81.60008883589794,98.72185755094506,128.08036405450883,123.11429047157141
294,#4,57.42262365052818,32.67838737563034,66.06992287252918,93.4263046772319
295,#1,83.7853554824652,309.54668162038615,320.68541266405583,242.05852200913648
295,#2,22.769698556948594,110.52612407519155,112.84716777774683,95.88436572352421
295,#3,63.174930475597094,214.8860585985858,223.9801107702007,282.1171560647269
295,#4,36.68767133972033,43.033387817318726,56.54960384801199,111.49360929595353
296,#1,60.71981542812728,93.7818173429223,111.72253689281803,15.940121403863472
296,#2,43.26573993698314,327.2734128482043,330.1209036241205,264.8752739221365
296,#3,68.05210297434951,49.669746114839654,84.25065221316746,168.75123557330517
296,#4,54.134435718915846,171.02514533242356,179.3882311261863,196.5332156071753
297,#1,48.35779479066192,291.28528677272516,295.2720687895902,234.42821656041167
297,#2,72.8918660256804,83.12139567416489,110.55492097381654,206.18177950362872
297,#3,45.30733812072652,82.8388812942012,94.4194637861315,158.58444573336072
297,#4,24.684997297258867,219.5987350211799,220.98179453173978,150.6637235113626
298,#1,30.999178239018605,211.62812845211556,213.88645072477024,242.31422321649987
298,#2,48.02183360642201,195.21316188950004,201.03301986942103,142.36593292002908
298,#3,43.19751555554363,154.57656716043675,160.49903571447538,113.58567556190913
298,#4,98.88051895456837,194.40562376984053,218.10755049302063,409.9835547679209
299,#1,54.836518359598976,35.06078778211304,65.08688489784254,15.928416432258174
299,#2,31.067737150518564,274.35701498167873,276.1104416013831,376.46037943305544
299,#3,45.12614938170836,20.111696973617654,49.404956362483304,25.77802383951955
299,#4,67.65749234377455,155.25827340939213,169.3595811647911,107.32353075454526
300,#1,64.8080420425117,246.20324523735144,254.59010247609268,255.906564266871
300,#2,76.78304889384079,416.8525337253286,423.8651571793324,554.5570527584083
300,#3,28.344547923349392,292.30488170271747,293.67593919866624,296.69922839134523
300,#4,66.18521777448795,197.69604504981908,208.48071680660658,266.9149580911387

#  PDOP精度预算 
布局,台数,最坏PDOP(km/s),预估σ_3D(m)
原7台,7,2.9400197668450883,848.7106019054164
7+中心1+外环8 (16台),16,1.4564351722953104,420.43661939096825
"7+中心1+内环4+外环8 (20台, 推荐)",20,0.9810235221705387,283.1970973032577
7+内环6+外环10 (23台),23,0.8005587850217993,231.10141501722782

#  台网台站 
台站,组别,经度(°E),纬度(°N),高程(m)
A,原台站,110.241,27.204,824.0
B,原台站,110.783,27.456,727.0
C,原台站,110.762,27.785,742.0
D,原台站,110.251,28.025,850.0
E,原台站,110.524,27.617,786.0
F,原台站,110.467,28.081,678.0
G,原台站,110.047,27.521,575.0
N01,中心,110.5,27.65,800.0
N02,内环,110.60900478621431,27.74532910057969,750.0
N03,内环,110.39099521378569,27.74532910057969,750.0
N04,内环,110.39099521378569,27.55467089942031,750.0
N05,内环,110.60900478621431,27.55467089942031,750.0
N06,外环,110.92726484998569,27.80477521239252,750.0
N07,外环,110.67697889558939,28.0236604168772,750.0
N08,外环,110.32302110441061,28.0236604168772,750.0
N09,外环,110.07273515001431,27.80477521239252,750.0
N10,外环,110.07273515001431,27.495224787607476,750.0
N11,外环,110.32302110441061,27.276339583122798,750.0
N12,外环,110.67697889558939,27.276339583122798,750.0
N13,外环,110.92726484998569,27.495224787607476,750.0

#  残骸音爆点真值 
残骸,经度(°E),纬度(°N),高程(m),音爆时刻(s)
#1,110.500001,27.309998,12514.0,11.9999
#2,110.499999,27.949998,11529.0,13.0014
